"state","city","neighbourhood","lat","lng"
"La Guajira","Riohacha","LAGUNA",11.5384151,-72.8877314
"Arauca","Arauca","LAGUNITA",4.64856465,-74.0882372
"Santander","Bucaramanga","LAINMACULADA",7.1035636,-73.1629241
"Santander","Bucaramanga","LAISLA",7.1085588,-73.11767055
"Cundinamarca","Bogotá D.C.","LAMEDA NORTE",4.75275835,-74.0424972
"Norte de Santander","Cúcuta","LAPARADA",7.8188673,-72.4539227
"Norte de Santander","Villa del Rosario","LAPARADA",7.8188673,-72.4539227
"Magdalena","Santa Marta","LAPAZ",11.150804,-74.2155493
"Nariño","Nariño","LAS 3 CRUCES",0.951067,-77.4766436
"Magdalena","Santa Marta","LAS 3 CRUCES",11.2326139,-74.1884651
"La Guajira","Riohacha","LAS 40",11.53300925,-72.9082158
"Cundinamarca","Bogotá D.C.","LAS ACACIAS",4.6793276,-74.0500433
"Valle del Cauca","Cali","LAS ACACIAS",3.4324371,-76.5213648
"Magdalena","Santa Marta","LAS ACACIAS",11.21422875,-74.1603979
"Atlántico","Barranquilla","LAS AMERICA",10.9374863,-74.8126951
"Atlántico","Barranquilla","LAS AMERICAS",10.9374863,-74.8126951
"Atlántico","Barranquilla","LAS AMÉRICAS",10.9374863,-74.8126951
"Valle del Cauca","Cali","LAS AMÉRICAS",3.4475908,-76.506188
"Bolivar","Cartagena","LAS AMERICAS",10.4035564,-75.4708848
"Norte de Santander","Cúcuta","LAS AMÉRICAS",7.918392,-72.5100764
"La Guajira","Maicao","LAS AMERICAS",11.3800543,-72.2422465
"La Guajira","Maicao","LAS AMÉRICAS",11.3800543,-72.2422465
"Nariño","Nariño","LAS AMERICAS",1.2897467,-77.3580033
"Nariño","Nariño","LAS AMÉRICAS",1.2897467,-77.3580033
"Magdalena","Santa Marta","LAS AMÉRICAS",11.2268681,-74.2043755
"Nariño","Nariño","LAS ÁNIMAS",0.851525,-77.62192145
"La Guajira","Riohacha","LAS BARCAS",11.54598925,-72.9097944
"Santander","Bucaramanga","LAS BRISA",7.1173737,-73.123049
"Cundinamarca","Bogotá D.C.","LAS BRISAS",4.6233064,-74.09089685
"Bolivar","Cartagena","LAS BRISAS",10.3963747,-75.508016
"Norte de Santander","Villa del Rosario","LAS BRISAS",7.84356095,-72.4728915
"Arauca","Arauca","LAS CABAÑAS",5.75880895,-72.74906335
"Nariño","Nariño","LAS CHAPA",4.5976131,-74.09967805
"Cundinamarca","Bogotá D.C.","LAS COLINAS",4.5716797,-74.1134955
"Atlántico","Soledad","LAS COLINAS",10.9171096,-74.7952825
"Atlántico","Soledad","LAS COLONIAS",10.9151504,-74.791489
"Cundinamarca","Bogotá D.C.","LAS CRUCES",4.5890031,-74.0804546
"Nariño","Nariño","LAS CRUCES",0.8408641,-77.5887499
"Nariño","Nariño","LAS CUADRAS",1.220169,-77.2775966
"Valle del Cauca","Cali","LAS DELECIA",3.4623936,-76.5090789
"Valle del Cauca","Cali","LAS DELICIAS",3.4623936,-76.5090789
"Bolivar","Cartagena","LAS DELICIAS",10.3917624,-75.4894516
"La Guajira","Riohacha","LAS DELICIAS",11.53032,-72.94169
"Cundinamarca","Bogotá D.C.","LAS FERIAS",4.68415965,-74.08631905
"Santander","Bucaramanga","LAS FERIAS",7.0820908,-73.1538626
"Atlántico","Soledad","LAS FERIAS",10.9441443,-74.768086
"Atlántico","Barranquilla","LAS FLORES",11.0383729,-74.8258562
"Cundinamarca","Bogotá D.C.","LAS FLORES",4.7429404,-74.099135
"Valle del Cauca","Cali","LAS FLORES",3.43391535,-76.5351752
"Nariño","Nariño","LAS FLORES",4.58510455,-74.0986206
"Antioquia","Medellín","LAS GABRIELAS",6.3190363,-75.5524157
"Atlántico","Barranquilla","LAS GARDEMIAS",10.98468,-74.8288783
"Atlántico","Barranquilla","LAS GARDENIAS",10.9614455,-74.82990065
"Atlántico","Barranquilla","LAS GAVIOTAS",10.926921,-74.7936828
"Bolivar","Cartagena","LAS GAVIOTAS",10.3996747,-75.4905436
"Nariño","Nariño","LAS GAZAS 3",1.22021065,-77.28345265
"Nariño","Nariño","LAS GRADAS",1.2061096,-77.730736
"Atlántico","Barranquilla","LAS GRANJAS",10.9250801,-74.825125
"Cundinamarca","Bogotá D.C.","LAS GRANJAS",4.6456505,-74.11551095
"Santander","Bucaramanga","LAS GRANJAS",7.1200701,-73.1207267
"Valle del Cauca","Cali","LAS GRANJAS",3.4137565,-76.526062
"Nariño","Nariño","LAS GUACAS",0.87389,-77.65506
"Arauca","Arauca","LAS LAGUNITAS",7.00164,-70.90448
"Nariño","Nariño","LAS LAJAS",0.8063181,-77.5824575
"Bolivar","Cartagena","LAS LOMA",10.4015528,-75.509108
"Cundinamarca","Bogotá D.C.","LAS LOMAS",4.5643392,-74.1044415
"Bolivar","Cartagena","LAS LOMAS",10.4015528,-75.509108
"La Guajira","Riohacha","LAS LOMAS",11.5074765,-72.8979272
"La Guajira","Riohacha","LAS LUCHITA",11.54418,-72.9073486
"Magdalena","Santa Marta","LAS MALDINAS",11.2303091,-74.1846813
"Atlántico","Barranquilla","LAS MALVINAS",10.9533944,-74.8287807
"Valle del Cauca","Cali","LAS MALVINAS",3.42161975,-76.5178445
"Magdalena","Santa Marta","LAS MALVINAS",11.2303091,-74.1846813
"La Guajira","Riohacha","LAS MARÍA",11.53755795,-72.90722395
"Bolivar","Cartagena","LAS MARÍAS",10.4258534,-75.5520028
"La Guajira","Riohacha","LAS MARIAS",11.522681,-72.8917173
"La Guajira","Riohacha","LAS MARÍAS",11.522681,-72.8917173
"Cundinamarca","Bogotá D.C.","LAS MARIELAS",4.601902,-74.1080294
"Cundinamarca","Bogotá D.C.","LAS MERCEDES",4.7011502,-74.127709
"Antioquia","Medellín","LAS MERCEDES",6.2360423,-75.6098971
"Nariño","Nariño","LAS MERCEDES",2.0916885,-78.1324154
"Atlántico","Barranquilla","LAS NIEVES",10.95303,-74.78267
"Cundinamarca","Bogotá D.C.","LAS ORQUÍDEAS",4.6820579,-74.09034405
"Valle del Cauca","Cali","LAS ORQUIDEAS",3.4139821,-76.4772748
"Valle del Cauca","Cali","LAS ORQUÍDEAS",3.4139821,-76.4772748
"Atlántico","Barranquilla","LAS PALMAS",10.9452571,-74.7900264
"Valle del Cauca","Cali","LAS PALMAS",3.4280181,-76.5336436
"Nariño","Nariño","LAS PALMAS",1.03626,-77.29788
"Bolivar","Cartagena","LAS PALMERAS",10.4002593,-75.4721626
"Cundinamarca","Bogotá D.C.","LAS PRIMAVERAS",4.6166971,-74.10805275
"La Guajira","Maicao","LAS TORRES",11.3784731,-72.24023025
"Magdalena","Santa Marta","LAS TRE CRUZ",11.2133905,-74.1873813
"Valle del Cauca","Cali","LAS TRES CRUCES",3.467864,-76.545478
"Magdalena","Santa Marta","LAS TRES CRUCES",11.2326139,-74.1884651
"Arauca","Arauca","LAS TUNAS",4.651689,-74.0659108
"La Guajira","Riohacha","LAS TUNAS",11.5322204,-72.92488585
"Valle del Cauca","Cali","LAS VEGAS DE COFANDI",3.3780481,-76.5390175
"Santander","Bucaramanga","LAS VEGAS DE MORRORICO",7.1363458,-73.1074991
"Santander","Bucaramanga","LAS VEGAS",7.1206868,-73.1278868
"Valle del Cauca","Cali","LAS VEGAS",3.3786508,-76.5415978
"Magdalena","Santa Marta","LAS VEGAS",11.21359,-73.9717
"Cundinamarca","Bogotá D.C.","LAS VILLAS",4.71514195,-74.06912325
"Antioquia","Medellín","LAS VIOLETAS",6.2303343,-75.6135344
"Nariño","Nariño","LAS VIOLETAS",1.2022373,-77.2755705
"Cundinamarca","Bogotá D.C.","LAS ZIPAS",4.85545205,-74.0605036
"Magdalena","Santa Marta","LAURA CAROLINA",11.2311786,-74.2039455
"Cundinamarca","Bogotá D.C.","LAUREL",4.67952845,-74.10477135
"Nariño","Nariño","LAUREL",1.2058837,-77.2953096
"Santander","Bucaramanga","LAURELES I",7.1041952,-73.1150915
"Arauca","Arauca","LAURELES",6.32285,-70.7499799
"Cundinamarca","Bogotá D.C.","LAURELES",4.6111558,-74.197388
"La Guajira","Maicao","LAURELES",11.3859959,-72.2699091
"Antioquia","Medellín","LAURELES",6.2515938,-75.5887989
"Nariño","Nariño","LAURELES",4.62527305,-74.1484018
"Magdalena","Santa Marta","LAURELES",11.2221733,-74.190711
"Norte de Santander","Villa del Rosario","LAURELES",7.8636695,-72.47421495
"Magdalena","Santa Marta","LAVICTORIA",11.2403547,-74.2110227
"Magdalena","Santa Marta","LAZ PAZ",11.21986725,-74.2115446
"Santander","Bucaramanga","LEBRIJA",7.1142053,-73.2170754
"Bolivar","Cartagena","LEMAITRE",10.4228592,-75.5483336
"Bolivar","Cartagena","LEMETRE",10.4228592,-75.5483336
"Cundinamarca","Bogotá D.C.","LEON 13",4.5934015,-74.1959204
"Valle del Cauca","Cali","LEÓN XIII",3.4253917,-76.50770495
"Cundinamarca","Soacha","LEON XIII",4.5934015,-74.1959204
"Cundinamarca","Soacha","LEÓN XIII",4.5934015,-74.1959204
"Bolivar","Cartagena","LIBANO",10.4127184,-75.50656
"Bolivar","Cartagena","LÍBANO",10.4127184,-75.50656
"Cundinamarca","Bogotá D.C.","LIBERIA",4.62525175,-74.07516415
"Nariño","Nariño","LIBERTAD II",1.2064044,-77.2814
"Valle del Cauca","Cali","LIBERTAD",3.4226427,-76.5242554
"Nariño","Nariño","LIBERTAD",1.2031911,-77.27982
"La Guajira","Maicao","LIBERTADOR",4.70617215,-74.06001915
"Nariño","Nariño","LIBERTADOR",4.58798785,-74.11359865
"La Guajira","Riohacha","LIBERTADOR",11.5454329,-72.91163245
"Magdalena","Santa Marta","LIBERTADOR",11.240938,-74.18525
"Arauca","Arauca","LIBERTADORES",7.0891028,-70.7575147
"Valle del Cauca","Cali","LIBERTADORES",3.4419191,-76.5394302
"Nariño","Nariño","LIBERTADORES",1.2066641,-77.4663927
"La Guajira","Riohacha","LIBERTADORES",11.5460981,-72.9119369
"Nariño","Nariño","LIBRE",1.2120895,-77.2795396
"Valle del Cauca","Cali","LIDERES",3.4188159,-76.4657364
"Cundinamarca","Bogotá D.C.","LIJACA",4.764709,-74.0298492
"Cundinamarca","Bogotá D.C.","LIJACÁ",4.76456575,-74.02961905
"Cundinamarca","Bogotá D.C.","LIMONADA",4.719479,-74.0540626
"Cundinamarca","Soacha","LIMONAL",4.61273855,-74.13786535
"Antioquia","Medellín","LIMONAR I",6.1749945,-75.6428129
"Valle del Cauca","Cali","LIMONAR",3.3982668,-76.5387076
"Cundinamarca","Soacha","LIMONAR",4.56048065,-74.17396855
"Santander","Bucaramanga","LIMONCITO",7.0654945,-73.08026235
"La Guajira","Maicao","LIMONCITO",11.3800543,-72.2422465
"Cundinamarca","Bogotá D.C.","LIMONERA",4.68277875,-74.0940776
"La Guajira","Riohacha","LINDEROS",4.66356085,-74.0722225
"Cundinamarca","Bogotá D.C.","LINTERAMA",4.711274,-74.1368433
"Atlántico","Barranquilla","LIPAYA",10.9616859,-74.8163511
"Nariño","Nariño","LIRIOS NORTE",0.83323555,-77.63714605
"Magdalena","Santa Marta","LIRIOS",11.1404065,-74.2115428
"Cundinamarca","Bogotá D.C.","LISBOA",4.74266105,-74.1236217
"Santander","Bucaramanga","LIZCANO",7.1247101,-73.1250888
"Antioquia","Medellín","LLANADAS",6.2521717,-75.5400433
"Antioquia","Medellín","LLANADITA",6.2521717,-75.5400433
"Antioquia","Medellín","LLANADITAS",6.2521717,-75.5400433
"Nariño","Nariño","LLANALÁ",1.140872,-77.8645669
"Santander","Bucaramanga","LLANITO",7.0826526,-73.152807
"Cundinamarca","Bogotá D.C.","LLANO GRANDE",4.63338665,-74.14495145
"Cundinamarca","Soacha","LLANO GRANDE",4.6321668,-74.162492
"Norte de Santander","Cúcuta","LLANO",7.888229,-72.5082249
"Valle del Cauca","Cali","LLERAS CAMARGO",3.418865,-76.5611052
"Valle del Cauca","Cali","LLERAS",3.418865,-76.5611052
"Nariño","Nariño","LLORENTE",1.3912028,-78.5182442
"Atlántico","Barranquilla","LLUVIA ORO",10.98698585,-74.80210195
"Bolivar","Cartagena","LO AMADOR",10.4224206,-75.5316732
"Norte de Santander","Cúcuta","LOMA BOLIVAR",7.8909166,-72.5174212
"Norte de Santander","Cúcuta","LOMA BOLÍVAR",7.8911885,-72.5108695
"Antioquia","Medellín","LOMA DE SAN JAVIER",6.2709561,-75.6303194
"Bolivar","Cartagena","LOMA FRESCA",10.4310117,-75.5251224
"La Guajira","Maicao","LOMA FRESCA",11.3703212,-72.2442439
"Magdalena","Santa Marta","LOMA FRESCA",10.20407,-74.2166
"La Guajira","Maicao","LOMA FREZCA",11.3703212,-72.2442439
"La Guajira","Riohacha","LOMA II",11.5384151,-72.9167838
"Cundinamarca","Soacha","LOMA LINDA",4.5846618,-74.18574495
"Atlántico","Barranquilla","LOMA",10.9944945,-74.7732056
"Norte de Santander","Villa del Rosario","LOMAS DE BOLÍVAR",7.8354633,-72.47141575
"Norte de Santander","Cúcuta","LOMAS DE LA CRUZ",7.88755775,-72.50307365
"La Guajira","Riohacha","LOMAS DEL TRUPILLO",11.5074765,-72.8979272
"Atlántico","Barranquilla","LOMAS",10.9944945,-74.7732056
"Bolivar","Cartagena","LOMAS",10.4015528,-75.509108
"Cundinamarca","Bogotá D.C.","LOMBARDIA",4.7478137,-74.09972955
"Norte de Santander","Villa del Rosario","LOMITA",7.8564421,-72.4775904
"Norte de Santander","Cúcuta","LOMITAS",7.8564421,-72.4775904
"Norte de Santander","Villa del Rosario","LOMITAS",7.8564421,-72.4775904
"Valle del Cauca","Cali","LÓPEZ",3.4040872,-76.5231644
"Nariño","Nariño","LORENZO",1.503498,-77.21523205
"Antioquia","Medellín","LORETO",6.2208975,-75.5524157
"Cundinamarca","Bogotá D.C.","LOS ÁLAMOS",4.69763615,-74.11826365
"Valle del Cauca","Cali","LOS ALCAZARES",3.4879836,-76.4917322
"Valle del Cauca","Cali","LOS ALCÁZARES",3.4879836,-76.4917322
"Cundinamarca","Bogotá D.C.","LOS ALISOS",4.67605775,-74.0651075
"Cundinamarca","Bogotá D.C.","LOS ALITOS",4.62068985,-74.0910569
"Cundinamarca","Bogotá D.C.","LOS ALMENDROS",4.64800205,-74.17476295
"Magdalena","Santa Marta","LOS ALPES B",11.24323095,-74.1981248
"Cundinamarca","Bogotá D.C.","LOS ALPES",4.5605632,-74.09840885
"Santander","Bucaramanga","LOS ALPES",7.1292255,-73.1096962
"Bolivar","Cartagena","LOS ALPES",10.4007074,-75.4832629
"Norte de Santander","Cúcuta","LOS ALPES",7.8966076,-72.5153065
"Magdalena","Santa Marta","LOS ALPES",11.2393478,-74.1507165
"Norte de Santander","Villa del Rosario","LOS ALPES",7.8363911,-72.47265025
"Antioquia","Medellín","LOS ALPINOS",6.2275717,-75.5966214
"Norte de Santander","Cúcuta","LOS ALPOS",7.8966076,-72.5153065
"Cundinamarca","Soacha","LOS ALTICOS",4.5722072,-74.2230683
"Atlántico","Barranquilla","LOS ANDES",10.9712751,-74.802458
"Atlántico","Barranquilla","LOS ANGELES",10.9670622,-74.8412094
"Santander","Bucaramanga","LOS ANGELES",7.1173876,-73.12197325
"Nariño","Nariño","LOS ÁNGELES",1.21538945,-77.28004955
"Nariño","Nariño","LOS ÁRBOLES",1.2157536,-77.28254365
"Antioquia","Medellín","LOS BALSOS",6.1955805,-75.5698808
"Cundinamarca","Bogotá D.C.","LOS BOHIOS",4.6854723,-74.10585775
"Cundinamarca","Bogotá D.C.","LOS CAMBULOS",4.6895629,-74.1173629
"Valle del Cauca","Cali","LOS CAMBULOS",3.4185565,-76.5394302
"Santander","Bucaramanga","LOS CANELOS",7.09790045,-73.12277445
"La Guajira","Riohacha","LOS CARDONALES",11.5476833,-72.906928
"Magdalena","Santa Marta","LOS CARDONALES",11.2385405,-74.168395
"Cundinamarca","Bogotá D.C.","LOS CEDRITOS",4.72386075,-74.03596825
"Santander","Bucaramanga","LOS CEDROS",7.1171949,-73.1021529
"Cundinamarca","Bogotá D.C.","LOS CEREZOS",4.7091565,-74.09782235
"La Guajira","Riohacha","LOS CEREZOS",11.5226063,-72.8942467
"Cundinamarca","Soacha","LOS CEREZOS",4.588689,-74.20970665
"Bolivar","Cartagena","LOS CERROS",10.4080412,-75.5201673
"Antioquia","Medellín","LOS CERROS",6.23521855,-75.54640115
"Antioquia","Medellín","LOS CHARCOS",6.21923015,-75.61278325
"Cundinamarca","Bogotá D.C.","LOS CHILACOS",4.9159571,-74.0507019
"Nariño","Nariño","LOS CHILCOS",0.83225925,-77.60275825
"Valle del Cauca","Cali","LOS CHORROS",3.3942012,-76.5553256
"Magdalena","Santa Marta","LOS COCOS",11.2370296,-74.2176391
"Santander","Bucaramanga","LOS COLORADOS",7.15770645,-73.12693695
"Antioquia","Medellín","LOS COLORES",6.2665446,-75.5924368
"La Guajira","Riohacha","LOS COMEGENES",11.2601985,-73.0657544
"Cundinamarca","Bogotá D.C.","LOS COMUNEROS",4.60999255,-74.1025296
"Santander","Bucaramanga","LOS COMUNEROS",7.1257354,-73.1182301
"La Guajira","Maicao","LOS COMUNEROS",11.3791333,-72.23837765
"Bolivar","Cartagena","LOS CORALES",10.3878367,-75.5007361
"Nariño","Nariño","LOS CRISTALES",4.5959962,-74.100522
"La Guajira","Riohacha","LOS DESEOS",11.5289275,-72.9339278
"La Guajira","Riohacha","LOS ESFUERZOS",11.06416,-73.0214699
"Nariño","Nariño","LOS ESTUDIANTES",4.59099615,-74.11297235
"Santander","Bucaramanga","LOS FOCALES",7.11894135,-73.11542815
"Valle del Cauca","Cali","LOS FUNDADORES",3.4071139,-76.5423101
"La Guajira","Maicao","LOS FUNDADORES",11.3781799,-72.24057345
"Nariño","Nariño","LOS FUNDADORES",4.61522465,-74.13204055
"Magdalena","Santa Marta","LOS FUNDADORES",11.2493487,-74.1665688
"Atlántico","Barranquilla","LOS GIRASOLES",10.9254179,-74.8046517
"Antioquia","Medellín","LOS GIRASOLES",6.2719487,-75.5983293
"Magdalena","Santa Marta","LOS GIRASOLES",11.2138374,-74.1872018
"Valle del Cauca","Cali","LOS LAGOS",3.4296465,-76.48664275
"La Guajira","Maicao","LOS LAURALES",11.3850695,-72.2705129
"Santander","Bucaramanga","LOS LAURELES",7.1041952,-73.1290173
"La Guajira","Maicao","LOS LAURELES",11.3850695,-72.2705129
"Magdalena","Santa Marta","LOS LAURELES",11.2232873,-74.18986945
"Arauca","Arauca","LOS LIBERTADORES",7.08752885,-70.75813025
"Cundinamarca","Bogotá D.C.","LOS LIBERTADORES",4.6513547,-74.0686444
"Norte de Santander","Villa del Rosario","LOS LÍMITES",7.8335873,-72.4712631
"Valle del Cauca","Cali","LOS LIRIOS",3.4177468,-76.5319516
"Magdalena","Santa Marta","LOS LIRIOS",10.29073695,-74.6197883
"Norte de Santander","Cúcuta","LOS LLANOS",7.8878319,-72.50854055
"La Guajira","Riohacha","LOS LOTEROS",11.5238809,-72.904051
"Antioquia","Medellín","LOS MANGO",6.25023505,-75.55979415
"Valle del Cauca","Cali","LOS MANGOS",3.4269732,-76.5141474
"Antioquia","Medellín","LOS MANGOS",6.2516278,-75.5436824
"La Guajira","Riohacha","LOS MANGOS",4.6499785,-74.082342
"Magdalena","Santa Marta","LOS MANGUITOS",11.1434704,-74.1167021
"Cundinamarca","Bogotá D.C.","LOS MANZANOS",4.70741595,-74.11312305
"Cundinamarca","Bogotá D.C.","LOS MARTIDES",4.604398,-74.0880688
"Cundinamarca","Bogotá D.C.","LOS MARTIRES",4.622794,-74.0909602
"Cundinamarca","Bogotá D.C.","LOS MÁRTIRES",4.622794,-74.0909602
"Santander","Bucaramanga","LOS MIRADORES",7.00112,-73.10105
"Norte de Santander","Cúcuta","LOS MOLINOS",7.94755085,-72.50922895
"Atlántico","Barranquilla","LOS MONTES",10.9648943,-74.7849072
"Valle del Cauca","Cali","LOS NARANJOS 2",3.43849735,-76.49682605
"Valle del Cauca","Cali","LOS NARANJOS II",3.4382968,-76.4802154
"La Guajira","Riohacha","LOS NOGALES",11.5272404,-72.91077015
"Cundinamarca","Bogotá D.C.","LOS OLIVOS I",4.62631235,-74.0853439
"Cundinamarca","Bogotá D.C.","LOS OLIVOS II",4.5990472,-74.1997373
"La Guajira","Maicao","LOS OLIVOS",11.3811715,-72.2366053
"La Guajira","Riohacha","LOS OLIVOS",11.529812,-72.911492
"Magdalena","Santa Marta","LOS OLIVOS",11.2369177,-74.1974291
"Cundinamarca","Soacha","LOS OLIVOS",4.5994624,-74.2021575
"La Guajira","Maicao","LOS PALITOS",11.37974805,-72.23994405
"Norte de Santander","Cúcuta","LOS PATIOS",7.833199,-72.504392
"Atlántico","Manatí","LOS PATOS",10.44841615,-74.9589058
"Arauca","Arauca","LOS PECHOS",7.0667,-70.56665
"Cundinamarca","Bogotá D.C.","LOS PINOS",4.7014444,-74.1056328
"Santander","Bucaramanga","LOS PINOS",7.135968,-73.1101731
"Valle del Cauca","Cali","LOS PINOS",3.4559502,-76.4888408
"La Guajira","Riohacha","LOS REMEDIOS",11.2565899,-73.11769
"Cundinamarca","Soacha","LOS REYES",4.5860876,-74.18819675
"Santander","Bucaramanga","LOS ROBLES",7.0820337,-73.1221424
"Valle del Cauca","Cali","LOS ROBLES",3.43308555,-76.51037895
"Cundinamarca","Soacha","LOS ROBLES",4.57931335,-74.1658016
"Atlántico","Soledad","LOS ROBLES",10.9201523,-74.8090391
"Nariño","Nariño","LOS ROSALES",1.24759765,-77.2857619
"Santander","Bucaramanga","LOS SAUCES",7.1108564,-73.132126
"Antioquia","Medellín","LOS SAUCES",6.1809301,-75.5764296
"Magdalena","Santa Marta","LOS TAMBOS",11.2389487,-74.2151439
"La Guajira","Riohacha","LOS TRUPILLOS",11.5045362,-72.9098018
"Cundinamarca","Bogotá D.C.","LOS TUNJUELITO",4.5867775,-74.1444068
"La Guajira","Riohacha","LOTEROS",11.5238809,-72.904051
"Valle del Cauca","Cali","LOURDES",3.392056,-76.5556868
"Antioquia","Medellín","LOVAINA",6.2668451,-75.5614655
"Cundinamarca","Bogotá D.C.","LUCERO ALTO",4.5490416,-74.1467711
"Cundinamarca","Bogotá D.C.","LUCERO BAJO",4.55334395,-74.13989505
"Cundinamarca","Bogotá D.C.","LUCERO MEDIO",4.55346065,-74.14276285
"Cundinamarca","Bogotá D.C.","LUCERO",4.5519867,-74.1407833
"Cundinamarca","Bogotá D.C.","LUCEROS",4.5529313,-74.1448132
"Cundinamarca","Bogotá D.C.","LUCIA",4.5748518,-74.12490815
"Valle del Cauca","Cali","LUIS ANTONIO GALÁN",3.47062855,-76.50938385
"Magdalena","Santa Marta","LUIS CALVO",11.2403547,-74.1698815
"Cundinamarca","Bogotá D.C.","LUIS CARLOS GALAN",4.71518935,-74.0977523
"Cundinamarca","Bogotá D.C.","LUIS CARLOS GALÁN",4.71518935,-74.0977523
"Valle del Cauca","Cali","LUIS CARLOS GALÁN",3.4775594,-76.4954243
"Bolivar","Cartagena","LUIS CARLOS GALÁN",10.4007515,-75.48848975
"Cundinamarca","Soacha","LUIS CARLOS GALAN",4.5834958,-74.1837482
"Santander","Bucaramanga","LUIS CARLOS II",7.1158254,-73.1295572
"Bolivar","Cartagena","LUIS CARLOS",10.40867065,-75.49425415
"La Guajira","Riohacha","LUIS CUEYA",11.5359048,-72.9065067
"La Guajira","Riohacha","LUIS EDUARDO CUELLA",11.5359048,-72.90592995
"La Guajira","Riohacha","LUIS EDUARDO CUELLAR",11.5359048,-72.90592995
"La Guajira","Riohacha","LUIS EDUARDO CUÉLLAR",11.5359048,-72.90592995
"Cundinamarca","Bogotá D.C.","LUIS MARÍA FERNÁNDEZ",4.66176155,-74.10180415
"Magdalena","Santa Marta","LUIS R CALVO",11.2403547,-74.1698815
"Magdalena","Santa Marta","LUIS RICARDO",11.2459027,-74.1698815
"Arauca","Arauca","LUIS",6.9504,-70.10522
"Cundinamarca","Bogotá D.C.","LUIS",4.6679354,-74.0211989
"La Guajira","Maicao","LUISA PEREZ",11.3833996,-72.2155495
"Cundinamarca","Bogotá D.C.","LUISCARLOSGALAN",4.7123346,-74.0983653
"Cundinamarca","Bogotá D.C.","LUNA PAR",4.5893673,-74.09707355
"Nariño","Nariño","LUNA",4.588038,-74.0975629
"Santander","Bucaramanga","LUZ DE SALVACIÓN II",7.0773599,-73.1205348
"Santander","Bucaramanga","LUZ DE SALVACIÓN",7.0773599,-73.1205348
"Magdalena","Santa Marta","LUZ DEL MUNDO",11.2290907,-74.1874888
"Magdalena","Santa Marta","LUZ MUNDO",11.2267662,-74.187897
"Santander","Bucaramanga","LUZ SALVACIÓN",7.0773599,-73.1205348
"Magdalena","Santa Marta","M EUGENIA",11.2243734,-74.209128
"La Guajira","Maicao","MACHOVIVE",4.6781646,-74.107206
"Cundinamarca","Bogotá D.C.","MACHUÉ",4.6315563,-74.068287
"Nariño","Nariño","MADRE MUERTA",1.2211914,-77.2823334
"Cundinamarca","Bogotá D.C.","MADRID",4.7335375,-74.2624115
"Santander","Bucaramanga","MADRID",7.1607434,-73.137169
"La Guajira","Riohacha","MAGUELLAL",4.6473263,-74.0957874
"La Guajira","Maicao","MAICAITO",11.39222,-72.29553
"La Guajira","Riohacha","MAJAYURA 2",11.5436354,-72.9127173
"La Guajira","Riohacha","MAJAYURA I",11.533778,-72.92754
"La Guajira","Riohacha","MAJAYURA II",11.533778,-72.92754
"La Guajira","Maicao","MAJAYURA",11.1678095,-72.2661287
"La Guajira","Riohacha","MAJAYURA",11.5514001,-72.9110482
"La Guajira","Riohacha","MAJAYURE",11.54399005,-72.9121826
"La Guajira","Maicao","MAJUPAY",11.3751646,-72.23917
"Santander","Bucaramanga","MAL PASO",7.0826152,-73.1230817
"Arauca","Arauca","MALECON",7.089792,-70.73902335
"Arauca","Arauca","MALECÓN",7.089792,-70.73902335
"La Guajira","Riohacha","MALEIGUA",4.6473263,-74.0957874
"Valle del Cauca","Cali","MALLARINO",3.4445517,-76.4783103
"Santander","Bucaramanga","MALPASO",7.08258965,-73.12311405
"Valle del Cauca","Cali","MALVINAS",3.42161975,-76.5178445
"Magdalena","Santa Marta","MALVINAS",11.2310635,-74.185315
"Magdalena","Santa Marta","MAMATOCO",11.227466,-74.174858
"La Guajira","Maicao","MANANTIAL DE VIDA",4.6421389,-74.07580315
"Cundinamarca","Bogotá D.C.","MANANTIAL",4.64587355,-74.11259995
"Santander","Bucaramanga","MANANTIAL",7.113304,-73.125051
"Antioquia","Medellín","MANANTIAL",6.244763,-75.5750233
"Nariño","Nariño","MANANTIAL",1.2161868,-77.2881082
"La Guajira","Riohacha","MANANTIAL",11.5313516,-72.90774865
"Atlántico","Soledad","MANANTIAL",10.90499,-74.8075766
"Antioquia","Medellín","MANANTIALES",6.3144054,-75.5600569
"Atlántico","Manatí","MANATÍ",10.449239,-74.959371
"La Guajira","Riohacha","MAÑATUY",11.5423051,-72.90750575
"Bolivar","Cartagena","MANDELA",10.3618567,-75.4754532
"Valle del Cauca","Cali","MANGOS",3.4146942,-76.5707981
"Norte de Santander","Cúcuta","MANGUITO",7.91089315,-72.4921099
"Atlántico","Malambo","MANGUITO",10.864053,-74.77396575
"Arauca","Arauca","MANJATAN",7.0838046,-70.759466
"La Guajira","Maicao","MANO DE DIOS",11.3656005,-72.2346084
"Antioquia","Medellín","MANO DE DIOS",6.2466676,-75.5707512
"La Guajira","Riohacha","MANO DE DIOS",11.53959135,-72.9153897
"Antioquia","Medellín","MANRIQUE CENTRAL",6.2655699,-75.5575099
"Antioquia","Medellín","MANRIQUE GUADALUPE",6.26654995,-75.55224185
"Antioquia","Medellín","MANRIQUE JARDÍN",6.2669442,-75.5556914
"Antioquia","Medellín","MANRIQUE LA CRUZ",6.27240365,-75.53826745
